"CELL30M","ISO3","X","Y"
"66027","KAZ","73.75","44.25"
"66028","KAZ","74.25","44.25"
"66032","KAZ","76.25","44.25"
"66033","KAZ","76.75","44.25"
"66034","KAZ","77.25","44.25"
"66035","KAZ","77.75","44.25"
"66036","KAZ","78.25","44.25"
"66037","KAZ","78.75","44.25"
"66038","KAZ","79.25","44.25"
"66039","KAZ","79.75","44.25"
"66040","KAZ","80.25","44.25"
"66041","CHN","80.75","44.25"
"66042","CHN","81.25","44.25"
"66043","CHN","81.75","44.25"
"66044","CHN","82.25","44.25"
"66045","CHN","82.75","44.25"
"66046","CHN","83.25","44.25"
"66047","CHN","83.75","44.25"
"66048","CHN","84.25","44.25"
"66049","CHN","84.75","44.25"
"66050","CHN","85.25","44.25"
"66051","CHN","85.75","44.25"
"66052","CHN","86.25","44.25"
"66053","CHN","86.75","44.25"
"66054","CHN","87.25","44.25"
"66055","CHN","87.75","44.25"
"66056","CHN","88.25","44.25"
"66057","CHN","88.75","44.25"
"66058","CHN","89.25","44.25"
"66059","CHN","89.75","44.25"
"66060","CHN","90.25","44.25"
"66063","CHN","91.75","44.25"
"66067","CHN","93.75","44.25"
"66109","CHN","114.75","44.25"
"66111","CHN","115.75","44.25"
"66112","CHN","116.25","44.25"
"66113","CHN","116.75","44.25"
"66114","CHN","117.25","44.25"
"66115","CHN","117.75","44.25"
"66116","CHN","118.25","44.25"
"66117","CHN","118.75","44.25"
"66118","CHN","119.25","44.25"
"66119","CHN","119.75","44.25"
"66120","CHN","120.25","44.25"
"66121","CHN","120.75","44.25"
"66122","CHN","121.25","44.25"
"66123","CHN","121.75","44.25"
"66124","CHN","122.25","44.25"
"66125","CHN","122.75","44.25"
"66126","CHN","123.25","44.25"
"66127","CHN","123.75","44.25"
"66128","CHN","124.25","44.25"
"66129","CHN","124.75","44.25"
"66130","CHN","125.25","44.25"
"66131","CHN","125.75","44.25"
"66132","CHN","126.25","44.25"
"66133","CHN","126.75","44.25"
"66134","CHN","127.25","44.25"
"66135","CHN","127.75","44.25"
"66136","CHN","128.25","44.25"
"66137","CHN","128.75","44.25"
"66138","CHN","129.25","44.25"
"66139","CHN","129.75","44.25"
"66140","CHN","130.25","44.25"
"66141","CHN","130.75","44.25"
"66142","RUS","131.25","44.25"
"66143","RUS","131.75","44.25"
"66144","RUS","132.25","44.25"
"66145","RUS","132.75","44.25"
"66146","RUS","133.25","44.25"
"66147","RUS","133.75","44.25"
"66148","RUS","134.25","44.25"
"66150","RUS","135.25","44.25"
"66151","RUS","135.75","44.25"
"66152","RUS","136.25","44.25"
"66163","JPN","141.75","44.25"
"66164","JPN","142.25","44.25"
"66165","JPN","142.75","44.25"
"66166","JPN","143.25","44.25"
"66167","JPN","143.75","44.25"
"66168","JPN","144.25","44.25"
"66169","JPN","144.75","44.25"
"66170","JPN","145.25","44.25"
"66171","RUS","145.75","44.25"
"66172","RUS","146.25","44.25"
"66173","RUS","146.75","44.25"
"66351","USA","-124.25","43.75"
"66352","USA","-123.75","43.75"
"66353","USA","-123.25","43.75"
"66354","USA","-122.75","43.75"
"66355","USA","-122.25","43.75"
"66356","USA","-121.75","43.75"
"66357","USA","-121.25","43.75"
"66358","USA","-120.75","43.75"
"66359","USA","-120.25","43.75"
"66360","USA","-119.75","43.75"
"66361","USA","-119.25","43.75"
"66362","USA","-118.75","43.75"
"66363","USA","-118.25","43.75"
"66364","USA","-117.75","43.75"
"66365","USA","-117.25","43.75"
"66366","USA","-116.75","43.75"
"66367","USA","-116.25","43.75"
"66368","USA","-115.75","43.75"
"66369","USA","-115.25","43.75"
"66370","USA","-114.75","43.75"
"66371","USA","-114.25","43.75"
"66372","USA","-113.75","43.75"
"66373","USA","-113.25","43.75"
"66374","USA","-112.75","43.75"
"66375","USA","-112.25","43.75"
"66376","USA","-111.75","43.75"
"66377","USA","-111.25","43.75"
"66378","USA","-110.75","43.75"
"66379","USA","-110.25","43.75"
"66380","USA","-109.75","43.75"
"66381","USA","-109.25","43.75"
"66382","USA","-108.75","43.75"
"66383","USA","-108.25","43.75"
"66384","USA","-107.75","43.75"
"66385","USA","-107.25","43.75"
"66386","USA","-106.75","43.75"
"66387","USA","-106.25","43.75"
"66388","USA","-105.75","43.75"
"66389","USA","-105.25","43.75"
"66390","USA","-104.75","43.75"
"66391","USA","-104.25","43.75"
"66392","USA","-103.75","43.75"
"66393","USA","-103.25","43.75"
"66394","USA","-102.75","43.75"
"66395","USA","-102.25","43.75"
"66396","USA","-101.75","43.75"
"66397","USA","-101.25","43.75"
"66398","USA","-100.75","43.75"
"66399","USA","-100.25","43.75"
"66400","USA","-99.75","43.75"
"66401","USA","-99.25","43.75"
"66402","USA","-98.75","43.75"
"66403","USA","-98.25","43.75"
"66404","USA","-97.75","43.75"
"66405","USA","-97.25","43.75"
"66406","USA","-96.75","43.75"
"66407","USA","-96.25","43.75"
"66408","USA","-95.75","43.75"
"66409","USA","-95.25","43.75"
"66410","USA","-94.75","43.75"
"66411","USA","-94.25","43.75"
"66412","USA","-93.75","43.75"
"66413","USA","-93.25","43.75"
"66414","USA","-92.75","43.75"
"66415","USA","-92.25","43.75"
"66416","USA","-91.75","43.75"
"66417","USA","-91.25","43.75"
"66418","USA","-90.75","43.75"
"66419","USA","-90.25","43.75"
"66420","USA","-89.75","43.75"
"66421","USA","-89.25","43.75"
"66422","USA","-88.75","43.75"
"66423","USA","-88.25","43.75"
"66424","USA","-87.75","43.75"
"66426","USA","-86.75","43.75"
"66427","USA","-86.25","43.75"
"66428","USA","-85.75","43.75"
"66429","USA","-85.25","43.75"
"66430","USA","-84.75","43.75"
"66431","USA","-84.25","43.75"
"66432","USA","-83.75","43.75"
"66433","USA","-83.25","43.75"
"66434","USA","-82.75","43.75"
"66436","CAN","-81.75","43.75"
"66437","CAN","-81.25","43.75"
"66438","CAN","-80.75","43.75"
"66439","CAN","-80.25","43.75"
"66440","CAN","-79.75","43.75"
"66441","CAN","-79.25","43.75"
"66442","CAN","-78.75","43.75"
"66443","CAN","-78.25","43.75"
"66444","CAN","-77.75","43.75"
"66445","CAN","-77.25","43.75"
"66446","USA","-76.75","43.75"
"66447","USA","-76.25","43.75"
"66448","USA","-75.75","43.75"
"66449","USA","-75.25","43.75"
"66452","USA","-73.75","43.75"
"66453","USA","-73.25","43.75"
"66454","USA","-72.75","43.75"
"66455","USA","-72.25","43.75"
"66456","USA","-71.75","43.75"
"66457","USA","-71.25","43.75"
"66458","USA","-70.75","43.75"
"66459","USA","-70.25","43.75"
"66460","USA","-69.75","43.75"
"66467","CAN","-66.25","43.75"
"66468","CAN","-65.75","43.75"
"66469","CAN","-65.25","43.75"
"66470","CAN","-64.75","43.75"
"66479","CAN","-60.25","43.75"
"66480","CAN","-59.75","43.75"
"66583","ESP","-8.25","43.75"
"66584","ESP","-7.75","43.75"
"66585","ESP","-7.25","43.75"
"66586","ESP","-6.75","43.75"
"66587","ESP","-6.25","43.75"
"66588","ESP","-5.75","43.75"
"66589","ESP","-5.25","43.75"
"66592","ESP","-3.75","43.75"
"66596","FRA","-1.75","43.75"
"66597","FRA","-1.25","43.75"
"66598","FRA","-0.75","43.75"
"66599","FRA","-0.25","43.75"
"66600","FRA","0.25","43.75"
"66601","FRA","0.75","43.75"
"66602","FRA","1.25","43.75"
"66603","FRA","1.75","43.75"
"66604","FRA","2.25","43.75"
"66605","FRA","2.75","43.75"
"66606","FRA","3.25","43.75"
"66607","FRA","3.75","43.75"
"66608","FRA","4.25","43.75"
"66609","FRA","4.75","43.75"
"66610","FRA","5.25","43.75"
"66611","FRA","5.75","43.75"
"66612","FRA","6.25","43.75"
"66613","FRA","6.75","43.75"
"66614","FRA","7.25","43.75"
"66615","ITA","7.75","43.75"
"66616","ITA","8.25","43.75"
"66620","ITA","10.25","43.75"
"66621","ITA","10.75","43.75"
"66622","ITA","11.25","43.75"
"66623","ITA","11.75","43.75"
"66624","ITA","12.25","43.75"
"66625","ITA","12.75","43.75"
"66626","ITA","13.25","43.75"
"66627","ITA","13.75","43.75"
"66630","HRV","15.25","43.75"
"66631","HRV","15.75","43.75"
"66632","HRV","16.25","43.75"
"66633","HRV","16.75","43.75"
"66634","BIH","17.25","43.75"
"66635","BIH","17.75","43.75"
"66636","BIH","18.25","43.75"
"66637","BIH","18.75","43.75"
"66638","BIH","19.25","43.75"
"66639","SRB","19.75","43.75"
"66640","SRB","20.25","43.75"
"66641","SRB","20.75","43.75"
"66642","SRB","21.25","43.75"
"66643","SRB","21.75","43.75"
"66644","SRB","22.25","43.75"
"66645","BGR","22.75","43.75"
"66646","BGR","23.25","43.75"
"66647","BGR","23.75","43.75"
"66648","ROU","24.25","43.75"
"66649","ROU","24.75","43.75"
"66650","ROU","25.25","43.75"
"66651","BGR","25.75","43.75"
"66652","BGR","26.25","43.75"
"66653","BGR","26.75","43.75"
"66654","BGR","27.25","43.75"
"66655","BGR","27.75","43.75"
"66656","BGR","28.25","43.75"
"66657","ROU","28.75","43.75"
"66678","RUS","39.25","43.75"
"66679","RUS","39.75","43.75"
"66680","RUS","40.25","43.75"
"66681","RUS","40.75","43.75"
"66682","RUS","41.25","43.75"
"66683","RUS","41.75","43.75"
"66684","RUS","42.25","43.75"
"66685","RUS","42.75","43.75"
"66686","RUS","43.25","43.75"
"66687","RUS","43.75","43.75"
"66688","RUS","44.25","43.75"
"66689","RUS","44.75","43.75"
"66690","RUS","45.25","43.75"
"66691","RUS","45.75","43.75"
"66692","RUS","46.25","43.75"
"66693","RUS","46.75","43.75"
"66694","RUS","47.25","43.75"
"66695","RUS","47.75","43.75"
"66716","UZB","58.25","43.75"
"66717","UZB","58.75","43.75"
"66718","UZB","59.25","43.75"
"66719","UZB","59.75","43.75"
"66720","UZB","60.25","43.75"
"66732","KAZ","66.25","43.75"
"66733","KAZ","66.75","43.75"
"66734","KAZ","67.25","43.75"
"66735","KAZ","67.75","43.75"
"66736","KAZ","68.25","43.75"
"66737","KAZ","68.75","43.75"
"66738","KAZ","69.25","43.75"
"66739","KAZ","69.75","43.75"
"66740","KAZ","70.25","43.75"
"66741","KAZ","70.75","43.75"
"66742","KAZ","71.25","43.75"
"66743","KAZ","71.75","43.75"
"66744","KAZ","72.25","43.75"
"66745","KAZ","72.75","43.75"
"66746","KAZ","73.25","43.75"
"66747","KAZ","73.75","43.75"
"66748","KAZ","74.25","43.75"
"66749","KAZ","74.75","43.75"
"66750","KAZ","75.25","43.75"
"66751","KAZ","75.75","43.75"
"66752","KAZ","76.25","43.75"
"66753","KAZ","76.75","43.75"
"66754","KAZ","77.25","43.75"
"66755","KAZ","77.75","43.75"
"66756","KAZ","78.25","43.75"
"66757","KAZ","78.75","43.75"
"66758","KAZ","79.25","43.75"
"66759","KAZ","79.75","43.75"
"66760","KAZ","80.25","43.75"
"66761","CHN","80.75","43.75"
"66762","CHN","81.25","43.75"
"66763","CHN","81.75","43.75"
"66764","CHN","82.25","43.75"
"66765","CHN","82.75","43.75"
"66766","CHN","83.25","43.75"
"66767","CHN","83.75","43.75"
"66768","CHN","84.25","43.75"
"66769","CHN","84.75","43.75"
"66770","CHN","85.25","43.75"
"66771","CHN","85.75","43.75"
"66772","CHN","86.25","43.75"
"66773","CHN","86.75","43.75"
"66774","CHN","87.25","43.75"
"66775","CHN","87.75","43.75"
"66776","CHN","88.25","43.75"
"66777","CHN","88.75","43.75"
"66778","CHN","89.25","43.75"
"66779","CHN","89.75","43.75"
"66780","CHN","90.25","43.75"
"66781","CHN","90.75","43.75"
"66782","CHN","91.25","43.75"
"66783","CHN","91.75","43.75"
"66784","CHN","92.25","43.75"
"66785","CHN","92.75","43.75"
"66786","CHN","93.25","43.75"
"66787","CHN","93.75","43.75"
"66788","CHN","94.25","43.75"
"66789","CHN","94.75","43.75"
"66790","CHN","95.25","43.75"
"66806","MNG","103.25","43.75"
"66829","CHN","114.75","43.75"
"66830","CHN","115.25","43.75"
"66831","CHN","115.75","43.75"
"66832","CHN","116.25","43.75"
"66833","CHN","116.75","43.75"
"66834","CHN","117.25","43.75"
"66835","CHN","117.75","43.75"
"66836","CHN","118.25","43.75"
"66837","CHN","118.75","43.75"
"66838","CHN","119.25","43.75"
"66839","CHN","119.75","43.75"
"66840","CHN","120.25","43.75"
"66841","CHN","120.75","43.75"
"66842","CHN","121.25","43.75"
"66843","CHN","121.75","43.75"
"66844","CHN","122.25","43.75"
"66845","CHN","122.75","43.75"
"66846","CHN","123.25","43.75"
"66847","CHN","123.75","43.75"
"66848","CHN","124.25","43.75"
"66849","CHN","124.75","43.75"
"66850","CHN","125.25","43.75"
"66851","CHN","125.75","43.75"
"66852","CHN","126.25","43.75"
"66853","CHN","126.75","43.75"
"66854","CHN","127.25","43.75"
"66855","CHN","127.75","43.75"
"66856","CHN","128.25","43.75"
"66857","CHN","128.75","43.75"
"66858","CHN","129.25","43.75"
"66859","CHN","129.75","43.75"
"66860","CHN","130.25","43.75"
"66861","CHN","130.75","43.75"
"66862","RUS","131.25","43.75"
"66863","RUS","131.75","43.75"
"66864","RUS","132.25","43.75"
"66865","RUS","132.75","43.75"
"66866","RUS","133.25","43.75"
"66867","RUS","133.75","43.75"
"66869","RUS","134.75","43.75"
"66870","RUS","135.25","43.75"
"66871","RUS","135.75","43.75"
"66882","JPN","141.25","43.75"
"66883","JPN","141.75","43.75"
"66884","JPN","142.25","43.75"
"66885","JPN","142.75","43.75"
"66886","JPN","143.25","43.75"
"66887","JPN","143.75","43.75"
"66888","JPN","144.25","43.75"
"66889","JPN","144.75","43.75"
"66890","JPN","145.25","43.75"
"66891","RUS","145.75","43.75"
"66892","RUS","146.25","43.75"
"66893","RUS","146.75","43.75"
"67071","USA","-124.25","43.25"
"67072","USA","-123.75","43.25"
"67073","USA","-123.25","43.25"
"67074","USA","-122.75","43.25"
"67075","USA","-122.25","43.25"
"67076","USA","-121.75","43.25"
"67077","USA","-121.25","43.25"
"67078","USA","-120.75","43.25"
"67079","USA","-120.25","43.25"
"67080","USA","-119.75","43.25"
"67081","USA","-119.25","43.25"
"67082","USA","-118.75","43.25"
"67083","USA","-118.25","43.25"
"67085","USA","-117.25","43.25"
"67086","USA","-116.75","43.25"
"67087","USA","-116.25","43.25"
"67088","USA","-115.75","43.25"
"67089","USA","-115.25","43.25"
"67090","USA","-114.75","43.25"
"67091","USA","-114.25","43.25"
"67092","USA","-113.75","43.25"
"67093","USA","-113.25","43.25"
"67094","USA","-112.75","43.25"
"67095","USA","-112.25","43.25"
"67096","USA","-111.75","43.25"
"67097","USA","-111.25","43.25"
"67098","USA","-110.75","43.25"
"67099","USA","-110.25","43.25"
"67100","USA","-109.75","43.25"
"67101","USA","-109.25","43.25"
"67102","USA","-108.75","43.25"
"67103","USA","-108.25","43.25"
"67104","USA","-107.75","43.25"
"67105","USA","-107.25","43.25"
"67106","USA","-106.75","43.25"
"67107","USA","-106.25","43.25"
"67108","USA","-105.75","43.25"
"67110","USA","-104.75","43.25"
"67111","USA","-104.25","43.25"
"67112","USA","-103.75","43.25"
"67113","USA","-103.25","43.25"
"67114","USA","-102.75","43.25"
"67115","USA","-102.25","43.25"
"67116","USA","-101.75","43.25"
"67117","USA","-101.25","43.25"
"67118","USA","-100.75","43.25"
"67119","USA","-100.25","43.25"
"67120","USA","-99.75","43.25"
"67121","USA","-99.25","43.25"
"67122","USA","-98.75","43.25"
"67123","USA","-98.25","43.25"
"67124","USA","-97.75","43.25"
"67125","USA","-97.25","43.25"
"67126","USA","-96.75","43.25"
"67127","USA","-96.25","43.25"
"67128","USA","-95.75","43.25"
"67129","USA","-95.25","43.25"
"67130","USA","-94.75","43.25"
"67131","USA","-94.25","43.25"
"67132","USA","-93.75","43.25"
"67133","USA","-93.25","43.25"
"67134","USA","-92.75","43.25"
"67135","USA","-92.25","43.25"
"67136","USA","-91.75","43.25"
"67137","USA","-91.25","43.25"
"67138","USA","-90.75","43.25"
"67139","USA","-90.25","43.25"
"67140","USA","-89.75","43.25"
"67141","USA","-89.25","43.25"
"67142","USA","-88.75","43.25"
"67143","USA","-88.25","43.25"
"67144","USA","-87.75","43.25"
"67147","USA","-86.25","43.25"
"67148","USA","-85.75","43.25"
"67149","USA","-85.25","43.25"
"67150","USA","-84.75","43.25"
"67151","USA","-84.25","43.25"
"67152","USA","-83.75","43.25"
"67153","USA","-83.25","43.25"
"67154","USA","-82.75","43.25"
"67155","CAN","-82.25","43.25"
"67156","CAN","-81.75","43.25"
"67157","CAN","-81.25","43.25"
"67158","CAN","-80.75","43.25"
"67159","CAN","-80.25","43.25"
"67160","CAN","-79.75","43.25"
"67161","CAN","-79.25","43.25"
"67162","USA","-78.75","43.25"
"67163","USA","-78.25","43.25"
"67164","USA","-77.75","43.25"
"67165","USA","-77.25","43.25"
"67166","USA","-76.75","43.25"
"67167","USA","-76.25","43.25"
"67168","USA","-75.75","43.25"
"67169","USA","-75.25","43.25"
"67170","USA","-74.75","43.25"
"67171","USA","-74.25","43.25"
"67172","USA","-73.75","43.25"
"67173","USA","-73.25","43.25"
"67174","USA","-72.75","43.25"
"67175","USA","-72.25","43.25"
"67176","USA","-71.75","43.25"
"67177","USA","-71.25","43.25"
"67178","USA","-70.75","43.25"
"67179","USA","-70.25","43.25"
"67301","ESP","-9.25","43.25"
"67302","ESP","-8.75","43.25"
"67303","ESP","-8.25","43.25"
"67304","ESP","-7.75","43.25"
"67305","ESP","-7.25","43.25"
"67306","ESP","-6.75","43.25"
